model,ts_code,trade_date,priority_name,priority,target
h5m80d50_direction,300047.SZ,20241101,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300348.SZ,20241101,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688631.SH,20241101,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000917.SZ,20241031,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002312.SZ,20241031,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300570.SZ,20241031,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000917.SZ,20241030,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002312.SZ,20241030,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002456.SZ,20241030,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002312.SZ,20241029,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300047.SZ,20241029,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600246.SH,20241029,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000058.SZ,20241028,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000917.SZ,20241028,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600635.SH,20241028,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000058.SZ,20241025,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002654.SZ,20241025,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600635.SH,20241025,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,000628.SZ,20241024,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300047.SZ,20241024,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600550.SH,20241024,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300047.SZ,20241023,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300337.SZ,20241023,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300917.SZ,20241023,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002851.SZ,20241022,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300337.SZ,20241022,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300917.SZ,20241022,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002851.SZ,20241021,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600217.SH,20241021,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688717.SH,20241021,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002837.SZ,20241018,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300100.SZ,20241018,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688717.SH,20241018,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300672.SZ,20241017,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688252.SH,20241017,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688498.SH,20241017,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300672.SZ,20241016,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688037.SH,20241016,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688525.SH,20241016,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688498.SH,20241015,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688525.SH,20241015,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688766.SH,20241015,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688037.SH,20241014,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688498.SH,20241014,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688631.SH,20241014,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300672.SZ,20241011,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301153.SZ,20241011,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688631.SH,20241011,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300047.SZ,20241010,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300348.SZ,20241010,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300663.SZ,20241010,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002155.SZ,20241009,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,601101.SH,20241009,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,601918.SH,20241009,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300047.SZ,20241008,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300077.SZ,20241008,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301611.SZ,20241008,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,603290.SH,20240930,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688409.SH,20240930,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688652.SH,20240930,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688262.SH,20240927,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688591.SH,20240927,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688652.SH,20240927,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301087.SZ,20240926,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688048.SH,20240926,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688652.SH,20240926,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688153.SH,20240925,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688331.SH,20240925,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688409.SH,20240925,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301087.SZ,20240924,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688153.SH,20240924,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,688252.SH,20240924,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,002583.SZ,20240923,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300047.SZ,20240923,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,301536.SZ,20240923,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300047.SZ,20240920,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300085.SZ,20240920,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300085.SZ,20240919,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600619.SH,20240919,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300047.SZ,20240918,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600550.SH,20240918,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,600619.SH,20240918,H5_COMPETING_DIRECTION_TOP3,1,
h5m80d50_direction,300047.SZ,20240913,H5_COMPETING_DIRECTION_TOP3,1,
